url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,error_log
https://www.breakingnews.ie/,2025-06-16T03:00:44.738152,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.joe.ie/,2025-06-16T03:00:49.349052,Pending,Quantcast,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],['No purpose containers found after interaction.']
https://www.her.ie/,2025-06-16T03:00:58.236790,Pending,Quantcast,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,[],['No purpose containers found after interaction.']
https://www.thejournal.ie/,2025-06-16T03:01:07.057303,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.rsvplive.ie/,2025-06-16T03:01:12.594364,Pending,Quantcast,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,[],['No purpose containers found after interaction.']
https://www.eir.ie/,2025-06-16T03:01:21.878732,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.aerlingus.com/,2025-06-16T03:01:29.004499,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.ryanair.com/ie/en,2025-06-16T03:01:34.965329,Partial (No Settings Interaction),Unknown,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.buseireann.ie/,2025-06-16T03:01:40.227324,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.irishrail.ie/,2025-06-16T03:01:45.063174,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.dublinbus.ie/,2025-06-16T03:01:50.713115,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.luas.ie/,2025-06-16T03:01:56.159047,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,TRUE,7,0,1,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.revenue.ie/,2025-06-16T03:02:05.838294,Failed,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,[],['No consent banner found.']
https://www.gov.ie/,2025-06-16T03:02:21.012275,Partial (No Settings Interaction),Unknown,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.citizensinformation.ie/,2025-06-16T03:02:25.739106,Partial (No Settings Interaction),Unknown,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.hse.ie/,2025-06-16T03:02:30.691239,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.bonkers.ie/,2025-06-16T03:02:35.456034,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.bordgaisenergy.ie/,2025-06-16T03:02:40.971770,Success,OneTrust,TRUE,TRUE,FALSE,TRUE,TRUE,4,1,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""First Party Analytical Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.electricireland.ie/,2025-06-16T03:02:50.153752,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.bankofireland.com/,2025-06-16T03:02:54.908081,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.aib.ie/,2025-06-16T03:02:59.908074,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.permanenttsb.ie/,2025-06-16T03:03:05.387265,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.ulsterbank.ie/,2025-06-16T03:03:13.439495,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.creditunion.ie/,2025-06-16T03:03:18.381502,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.dcu.ie/,2025-06-16T03:03:23.200963,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.tcd.ie/,2025-06-16T03:03:29.282321,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.ucc.ie/,2025-06-16T03:03:35.524641,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.nuigalway.ie/,2025-06-16T03:03:40.468225,Partial (No Settings Interaction),Unknown,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.ul.ie/,2025-06-16T03:03:47.857485,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.maynoothuniversity.ie/,2025-06-16T03:03:52.919245,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.tudublin.ie/,2025-06-16T03:03:58.652611,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.supervalu.ie/,2025-06-16T03:04:03.565545,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.tesco.ie/,2025-06-16T03:04:08.460085,Partial (No Settings Interaction),Unknown,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.lidl.ie/,2025-06-16T03:04:14.293222,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,TRUE,4,0,0,"[{""title"": ""Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",[]
https://www.aldi.ie/,2025-06-16T03:04:24.605962,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.dunnesstores.com/,2025-06-16T03:04:29.296886,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.brownthomas.com/,2025-06-16T03:04:34.749135,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.arnotts.ie/,2025-06-16T03:04:40.426943,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.elverys.ie/,2025-06-16T03:04:46.057170,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.lifestylesports.com/ie/,2025-06-16T03:04:53.031991,Partial (No Settings Interaction),OneTrust,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.musgrave.ie/,2025-06-16T03:04:59.780133,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.carphonewarehouse.ie/,2025-06-16T03:05:08.568202,Failed,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,[],['Critical error: WebDriverException']
https://www.currys.ie/,2025-06-16T03:05:50.830270,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.harveynorman.ie/,2025-06-16T03:06:12.843746,Partial (No Settings Interaction),OneTrust,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,[],['No clickable buttons found in banner.']
https://www.donegalcoco.ie/,2025-06-16T03:06:19.168615,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.corkcity.ie/,2025-06-16T03:06:24.694551,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.welfare.ie/,2025-06-16T03:06:30.341054,Partial (No Settings Interaction),Unknown,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
https://www.spunout.ie/,2025-06-16T03:06:35.680329,Partial (No Settings Interaction),Cookiebot,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,[],['No button with positive settings keywords found.']
